Search_method Problem Max_evals Run Score
Hill-Climber-LexiScore knapPI_13_1000_1000_4 1000 45 18015
Hill-Climber-LexiScore knapPI_13_1000_1000_4 1000 46 18006
Hill-Climber-LexiScore knapPI_13_1000_1000_4 1000 47 17998
Hill-Climber-LexiScore knapPI_13_1000_1000_4 1000 48 17998
Hill-Climber-LexiScore knapPI_13_1000_1000_4 1000 49 18015
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 0 38470
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 1 37530
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 2 39457
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 3 38314
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 4 36715
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 5 37662
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 6 38092
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 7 38424
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 8 39489
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 9 38363
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 10 37970
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 11 38121
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 12 38845
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 13 38512
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 14 38556
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 15 38757
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 16 38241
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 17 38759
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 18 38213
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 19 38628
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 20 37688
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 21 37859
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 22 39276
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 23 38047
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 24 37406
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 25 39290
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 26 38095
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 27 38575
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 28 36648
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 29 37652
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 30 37196
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 31 38307
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 32 38475
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 33 37344
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 34 38427
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 35 38335
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 36 39036
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 37 37866
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 38 38149
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 39 38510
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 40 38130
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 41 38796
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 42 37623
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 43 38479
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 44 38526
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 45 37504
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 46 38847
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 47 37630
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 48 38089
Hill-Climber-LexiScore knapPI_16_1000_1000_4 1000 49 38198
hill_climber_penalized_score knapPI_11_20_1000_4 1000 0 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 1 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 2 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 3 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 4 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 5 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 6 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 7 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 8 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 9 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 10 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 11 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 12 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 13 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 14 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 15 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 16 1240
hill_climber_penalized_score knapPI_11_20_1000_4 1000 17 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 18 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 19 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 20 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 21 1440
hill_climber_penalized_score knapPI_11_20_1000_4 1000 22 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 23 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 24 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 25 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 26 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 27 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 28 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 29 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 30 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 31 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 32 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 33 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 34 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 35 1080
hill_climber_penalized_score knapPI_11_20_1000_4 1000 36 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 37 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 38 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 39 1240
hill_climber_penalized_score knapPI_11_20_1000_4 1000 40 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 41 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 42 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 43 1160
hill_climber_penalized_score knapPI_11_20_1000_4 1000 44 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 45 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 46 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 47 1240
hill_climber_penalized_score knapPI_11_20_1000_4 1000 48 1440
hill_climber_penalized_score knapPI_11_20_1000_4 1000 49 1320
hill_climber_penalized_score knapPI_13_20_1000_4 1000 0 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 1 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 2 890
hill_climber_penalized_score knapPI_13_20_1000_4 1000 3 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 4 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 5 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 6 890
hill_climber_penalized_score knapPI_13_20_1000_4 1000 7 881
hill_climber_penalized_score knapPI_13_20_1000_4 1000 8 836
hill_climber_penalized_score knapPI_13_20_1000_4 1000 9 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 10 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 11 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 12 890
hill_climber_penalized_score knapPI_13_20_1000_4 1000 13 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 14 880
hill_climber_penalized_score knapPI_13_20_1000_4 1000 15 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 16 881
hill_climber_penalized_score knapPI_13_20_1000_4 1000 17 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 18 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 19 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 20 880
hill_climber_penalized_score knapPI_13_20_1000_4 1000 21 880
hill_climber_penalized_score knapPI_13_20_1000_4 1000 22 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 23 880
hill_climber_penalized_score knapPI_13_20_1000_4 1000 24 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 25 845
hill_climber_penalized_score knapPI_13_20_1000_4 1000 26 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 27 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 28 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 29 845
hill_climber_penalized_score knapPI_13_20_1000_4 1000 30 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 31 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 32 880
hill_climber_penalized_score knapPI_13_20_1000_4 1000 33 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 34 881
hill_climber_penalized_score knapPI_13_20_1000_4 1000 35 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 36 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 37 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 38 845
hill_climber_penalized_score knapPI_13_20_1000_4 1000 39 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 40 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 41 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 42 845
hill_climber_penalized_score knapPI_13_20_1000_4 1000 43 890
hill_climber_penalized_score knapPI_13_20_1000_4 1000 44 863
hill_climber_penalized_score knapPI_13_20_1000_4 1000 45 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 46 890
hill_climber_penalized_score knapPI_13_20_1000_4 1000 47 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 48 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 49 907
hill_climber_penalized_score knapPI_16_20_1000_4 1000 0 2550
hill_climber_penalized_score knapPI_16_20_1000_4 1000 1 2217
hill_climber_penalized_score knapPI_16_20_1000_4 1000 2 2597
hill_climber_penalized_score knapPI_16_20_1000_4 1000 3 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 4 2453
hill_climber_penalized_score knapPI_16_20_1000_4 1000 5 2131
hill_climber_penalized_score knapPI_16_20_1000_4 1000 6 2098
hill_climber_penalized_score knapPI_16_20_1000_4 1000 7 2597
hill_climber_penalized_score knapPI_16_20_1000_4 1000 8 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 9 2542
hill_climber_penalized_score knapPI_16_20_1000_4 1000 10 2664
hill_climber_penalized_score knapPI_16_20_1000_4 1000 11 2651
hill_climber_penalized_score knapPI_16_20_1000_4 1000 12 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 13 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 14 2675
hill_climber_penalized_score knapPI_16_20_1000_4 1000 15 2099
hill_climber_penalized_score knapPI_16_20_1000_4 1000 16 2633
hill_climber_penalized_score knapPI_16_20_1000_4 1000 17 2453
hill_climber_penalized_score knapPI_16_20_1000_4 1000 18 2303
hill_climber_penalized_score knapPI_16_20_1000_4 1000 19 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 20 2124
hill_climber_penalized_score knapPI_16_20_1000_4 1000 21 2886
hill_climber_penalized_score knapPI_16_20_1000_4 1000 22 2098
hill_climber_penalized_score knapPI_16_20_1000_4 1000 23 2542
hill_climber_penalized_score knapPI_16_20_1000_4 1000 24 2597
hill_climber_penalized_score knapPI_16_20_1000_4 1000 25 2550
hill_climber_penalized_score knapPI_16_20_1000_4 1000 26 2303
hill_climber_penalized_score knapPI_16_20_1000_4 1000 27 2532
hill_climber_penalized_score knapPI_16_20_1000_4 1000 28 2528
hill_climber_penalized_score knapPI_16_20_1000_4 1000 29 2377
hill_climber_penalized_score knapPI_16_20_1000_4 1000 30 2099
hill_climber_penalized_score knapPI_16_20_1000_4 1000 31 2864
hill_climber_penalized_score knapPI_16_20_1000_4 1000 32 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 33 2453
hill_climber_penalized_score knapPI_16_20_1000_4 1000 34 2217
hill_climber_penalized_score knapPI_16_20_1000_4 1000 35 2575
hill_climber_penalized_score knapPI_16_20_1000_4 1000 36 2593
hill_climber_penalized_score knapPI_16_20_1000_4 1000 37 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 38 2864
hill_climber_penalized_score knapPI_16_20_1000_4 1000 39 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 40 2886
hill_climber_penalized_score knapPI_16_20_1000_4 1000 41 2316
hill_climber_penalized_score knapPI_16_20_1000_4 1000 42 2597
hill_climber_penalized_score knapPI_16_20_1000_4 1000 43 2163
hill_climber_penalized_score knapPI_16_20_1000_4 1000 44 2651
hill_climber_penalized_score knapPI_16_20_1000_4 1000 45 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 46 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 47 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 48 2026
hill_climber_penalized_score knapPI_16_20_1000_4 1000 49 2539
hill_climber_penalized_score knapPI_11_200_1000_4 1000 0 -4569
hill_climber_penalized_score knapPI_11_200_1000_4 1000 1 4300
hill_climber_penalized_score knapPI_11_200_1000_4 1000 2 -7055
hill_climber_penalized_score knapPI_11_200_1000_4 1000 3 4560
hill_climber_penalized_score knapPI_11_200_1000_4 1000 4 4380
hill_climber_penalized_score knapPI_11_200_1000_4 1000 5 4300
hill_climber_penalized_score knapPI_11_200_1000_4 1000 6 -5540
hill_climber_penalized_score knapPI_11_200_1000_4 1000 7 4520
hill_climber_penalized_score knapPI_11_200_1000_4 1000 8 4540
hill_climber_penalized_score knapPI_11_200_1000_4 1000 9 4780
hill_climber_penalized_score knapPI_11_200_1000_4 1000 10 4820
hill_climber_penalized_score knapPI_11_200_1000_4 1000 11 4160
hill_climber_penalized_score knapPI_11_200_1000_4 1000 12 4260
hill_climber_penalized_score knapPI_11_200_1000_4 1000 13 4240
hill_climber_penalized_score knapPI_11_200_1000_4 1000 14 4220
hill_climber_penalized_score knapPI_11_200_1000_4 1000 15 4780
hill_climber_penalized_score knapPI_11_200_1000_4 1000 16 4860
hill_climber_penalized_score knapPI_11_200_1000_4 1000 17 4660
hill_climber_penalized_score knapPI_11_200_1000_4 1000 18 4780
hill_climber_penalized_score knapPI_11_200_1000_4 1000 19 4440
hill_climber_penalized_score knapPI_11_200_1000_4 1000 20 4440
hill_climber_penalized_score knapPI_11_200_1000_4 1000 21 4940
hill_climber_penalized_score knapPI_11_200_1000_4 1000 22 4460
hill_climber_penalized_score knapPI_11_200_1000_4 1000 23 4700
hill_climber_penalized_score knapPI_11_200_1000_4 1000 24 -4988
hill_climber_penalized_score knapPI_11_200_1000_4 1000 25 4340
hill_climber_penalized_score knapPI_11_200_1000_4 1000 26 4780
hill_climber_penalized_score knapPI_11_200_1000_4 1000 27 4540
hill_climber_penalized_score knapPI_11_200_1000_4 1000 28 4420
hill_climber_penalized_score knapPI_11_200_1000_4 1000 29 4380
hill_climber_penalized_score knapPI_11_200_1000_4 1000 30 4380
hill_climber_penalized_score knapPI_11_200_1000_4 1000 31 -4836
hill_climber_penalized_score knapPI_11_200_1000_4 1000 32 -5685
hill_climber_penalized_score knapPI_11_200_1000_4 1000 33 4260
hill_climber_penalized_score knapPI_11_200_1000_4 1000 34 4420
hill_climber_penalized_score knapPI_11_200_1000_4 1000 35 4520
hill_climber_penalized_score knapPI_11_200_1000_4 1000 36 -5684
hill_climber_penalized_score knapPI_11_200_1000_4 1000 37 4340
hill_climber_penalized_score knapPI_11_200_1000_4 1000 38 4380
hill_climber_penalized_score knapPI_11_200_1000_4 1000 39 4700
hill_climber_penalized_score knapPI_11_200_1000_4 1000 40 -4842
hill_climber_penalized_score knapPI_11_200_1000_4 1000 41 4340
hill_climber_penalized_score knapPI_11_200_1000_4 1000 42 4080
hill_climber_penalized_score knapPI_11_200_1000_4 1000 43 4380
hill_climber_penalized_score knapPI_11_200_1000_4 1000 44 -5057
hill_climber_penalized_score knapPI_11_200_1000_4 1000 45 4780
hill_climber_penalized_score knapPI_11_200_1000_4 1000 46 4460
hill_climber_penalized_score knapPI_11_200_1000_4 1000 47 4900
hill_climber_penalized_score knapPI_11_200_1000_4 1000 48 -4577
hill_climber_penalized_score knapPI_11_200_1000_4 1000 49 -7477
hill_climber_penalized_score knapPI_13_200_1000_4 1000 0 3558
hill_climber_penalized_score knapPI_13_200_1000_4 1000 1 3620
hill_climber_penalized_score knapPI_13_200_1000_4 1000 2 -2835
hill_climber_penalized_score knapPI_13_200_1000_4 1000 3 3603
hill_climber_penalized_score knapPI_13_200_1000_4 1000 4 -3555
hill_climber_penalized_score knapPI_13_200_1000_4 1000 5 3602
hill_climber_penalized_score knapPI_13_200_1000_4 1000 6 -4470
hill_climber_penalized_score knapPI_13_200_1000_4 1000 7 3575
hill_climber_penalized_score knapPI_13_200_1000_4 1000 8 3575
hill_climber_penalized_score knapPI_13_200_1000_4 1000 9 3602
hill_climber_penalized_score knapPI_13_200_1000_4 1000 10 3603
hill_climber_penalized_score knapPI_13_200_1000_4 1000 11 3585
hill_climber_penalized_score knapPI_13_200_1000_4 1000 12 3637
hill_climber_penalized_score knapPI_13_200_1000_4 1000 13 3654
hill_climber_penalized_score knapPI_13_200_1000_4 1000 14 3567
hill_climber_penalized_score knapPI_13_200_1000_4 1000 15 3602
hill_climber_penalized_score knapPI_13_200_1000_4 1000 16 3619
hill_climber_penalized_score knapPI_13_200_1000_4 1000 17 3603
hill_climber_penalized_score knapPI_13_200_1000_4 1000 18 3637
hill_climber_penalized_score knapPI_13_200_1000_4 1000 19 -3480
hill_climber_penalized_score knapPI_13_200_1000_4 1000 20 3663
hill_climber_penalized_score knapPI_13_200_1000_4 1000 21 3566
hill_climber_penalized_score knapPI_13_200_1000_4 1000 22 3566
hill_climber_penalized_score knapPI_13_200_1000_4 1000 23 3618
hill_climber_penalized_score knapPI_13_200_1000_4 1000 24 -3252
hill_climber_penalized_score knapPI_13_200_1000_4 1000 25 -3963
hill_climber_penalized_score knapPI_13_200_1000_4 1000 26 -3360
hill_climber_penalized_score knapPI_13_200_1000_4 1000 27 3620
hill_climber_penalized_score knapPI_13_200_1000_4 1000 28 -3267
hill_climber_penalized_score knapPI_13_200_1000_4 1000 29 3575
hill_climber_penalized_score knapPI_13_200_1000_4 1000 30 -2784
hill_climber_penalized_score knapPI_13_200_1000_4 1000 31 3628
hill_climber_penalized_score knapPI_13_200_1000_4 1000 32 3478
hill_climber_penalized_score knapPI_13_200_1000_4 1000 33 3654
hill_climber_penalized_score knapPI_13_200_1000_4 1000 34 3611
hill_climber_penalized_score knapPI_13_200_1000_4 1000 35 3637
hill_climber_penalized_score knapPI_13_200_1000_4 1000 36 3602
hill_climber_penalized_score knapPI_13_200_1000_4 1000 37 3620
hill_climber_penalized_score knapPI_13_200_1000_4 1000 38 3636
hill_climber_penalized_score knapPI_13_200_1000_4 1000 39 3566
hill_climber_penalized_score knapPI_13_200_1000_4 1000 40 -3582
hill_climber_penalized_score knapPI_13_200_1000_4 1000 41 -3930
hill_climber_penalized_score knapPI_13_200_1000_4 1000 42 3619
hill_climber_penalized_score knapPI_13_200_1000_4 1000 43 3645
hill_climber_penalized_score knapPI_13_200_1000_4 1000 44 3620
hill_climber_penalized_score knapPI_13_200_1000_4 1000 45 3611
hill_climber_penalized_score knapPI_13_200_1000_4 1000 46 3575
hill_climber_penalized_score knapPI_13_200_1000_4 1000 47 -3159
hill_climber_penalized_score knapPI_13_200_1000_4 1000 48 3540
hill_climber_penalized_score knapPI_13_200_1000_4 1000 49 3603
hill_climber_penalized_score knapPI_16_200_1000_4 1000 0 9133
hill_climber_penalized_score knapPI_16_200_1000_4 1000 1 7803
hill_climber_penalized_score knapPI_16_200_1000_4 1000 2 9298
hill_climber_penalized_score knapPI_16_200_1000_4 1000 3 8856
hill_climber_penalized_score knapPI_16_200_1000_4 1000 4 9254
hill_climber_penalized_score knapPI_16_200_1000_4 1000 5 -4442
hill_climber_penalized_score knapPI_16_200_1000_4 1000 6 8536
hill_climber_penalized_score knapPI_16_200_1000_4 1000 7 9857
hill_climber_penalized_score knapPI_16_200_1000_4 1000 8 9277
hill_climber_penalized_score knapPI_16_200_1000_4 1000 9 9985
hill_climber_penalized_score knapPI_16_200_1000_4 1000 10 -5033
hill_climber_penalized_score knapPI_16_200_1000_4 1000 11 8029
hill_climber_penalized_score knapPI_16_200_1000_4 1000 12 9829
hill_climber_penalized_score knapPI_16_200_1000_4 1000 13 9026
hill_climber_penalized_score knapPI_16_200_1000_4 1000 14 8080
hill_climber_penalized_score knapPI_16_200_1000_4 1000 15 9290
hill_climber_penalized_score knapPI_16_200_1000_4 1000 16 -5032
hill_climber_penalized_score knapPI_16_200_1000_4 1000 17 10551
hill_climber_penalized_score knapPI_16_200_1000_4 1000 18 8776
hill_climber_penalized_score knapPI_16_200_1000_4 1000 19 9890
hill_climber_penalized_score knapPI_16_200_1000_4 1000 20 9423
hill_climber_penalized_score knapPI_16_200_1000_4 1000 21 8215
hill_climber_penalized_score knapPI_16_200_1000_4 1000 22 8449
hill_climber_penalized_score knapPI_16_200_1000_4 1000 23 -4741
hill_climber_penalized_score knapPI_16_200_1000_4 1000 24 8147
hill_climber_penalized_score knapPI_16_200_1000_4 1000 25 7195
hill_climber_penalized_score knapPI_16_200_1000_4 1000 26 -4408
hill_climber_penalized_score knapPI_16_200_1000_4 1000 27 -4974
hill_climber_penalized_score knapPI_16_200_1000_4 1000 28 6828
hill_climber_penalized_score knapPI_16_200_1000_4 1000 29 10376
hill_climber_penalized_score knapPI_16_200_1000_4 1000 30 9876
hill_climber_penalized_score knapPI_16_200_1000_4 1000 31 -6964
hill_climber_penalized_score knapPI_16_200_1000_4 1000 32 10390
hill_climber_penalized_score knapPI_16_200_1000_4 1000 33 8634
hill_climber_penalized_score knapPI_16_200_1000_4 1000 34 -4301
hill_climber_penalized_score knapPI_16_200_1000_4 1000 35 10523
hill_climber_penalized_score knapPI_16_200_1000_4 1000 36 -4709
hill_climber_penalized_score knapPI_16_200_1000_4 1000 37 7698
hill_climber_penalized_score knapPI_16_200_1000_4 1000 38 9477
hill_climber_penalized_score knapPI_16_200_1000_4 1000 39 -4450
hill_climber_penalized_score knapPI_16_200_1000_4 1000 40 -5134
hill_climber_penalized_score knapPI_16_200_1000_4 1000 41 -4476
hill_climber_penalized_score knapPI_16_200_1000_4 1000 42 9310
hill_climber_penalized_score knapPI_16_200_1000_4 1000 43 7532
hill_climber_penalized_score knapPI_16_200_1000_4 1000 44 10013
hill_climber_penalized_score knapPI_16_200_1000_4 1000 45 9111
hill_climber_penalized_score knapPI_16_200_1000_4 1000 46 -6761
hill_climber_penalized_score knapPI_16_200_1000_4 1000 47 8257
hill_climber_penalized_score knapPI_16_200_1000_4 1000 48 9538
hill_climber_penalized_score knapPI_16_200_1000_4 1000 49 8707
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 0 -135623
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 1 -149300
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 2 -152426
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 3 -158078
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 4 -150132
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 5 -159649
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 6 -159985
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 7 -150658
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 8 -158556
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 9 -146708
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 10 -133993
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 11 -142760
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 12 -124753
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 13 -152566
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 14 -154944
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 15 -140241
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 16 -148014
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 17 -146983
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 18 -145706
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 19 -151361
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 20 -155393
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 21 -135305
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 22 -133228
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 23 -150889
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 24 -158115
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 25 -149705
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 26 -158325
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 27 -158597
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 28 -144732
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 29 -167255
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 30 -148814
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 31 -138694
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 32 -156142
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 33 -131583
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 34 -143077
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 35 -145298
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 36 -152894
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 37 -142558
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 38 -142099
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 39 -152935
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 40 -142627
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 41 -145899
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 42 -147302
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 43 -154644
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 44 -152233
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 45 -136258
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 46 -151749
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 47 -146337
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 48 -159918
hill_climber_penalized_score knapPI_11_1000_1000_4 1000 49 -138568
hill_climber_penalized_score knapPI_13_1000_1000_4 1000 0 -95265
hill_climber_penalized_score knapPI_13_1000_1000_4 1000 1 -94998
hill_climber_penalized_score knapPI_13_1000_1000_4 1000 2 -82587
hill_climber_penalized_score knapPI_13_1000_1000_4 1000 3 -89727
hill_climber_penalized_score knapPI_13_1000_1000_4 1000 4 -92502
hill_climber_penalized_score knapPI_13_1000_1000_4 1000 5 -86787
hill_climber_penalized_score knapPI_13_1000_1000_4 1000 6 -88341
hill_climber_penalized_score knapPI_13_1000_1000_4 1000 7 -93216
hill_climber_penalized_score knapPI_13_1000_1000_4 1000 8 -94032
hill_climber_penalized_score knapPI_13_1000_1000_4 1000 9 -86145
